tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
425.00;167457326_1;304.94;12.49;189.00;44.00;317766697#1_1;10.20;0.00;tripinfo_MotorCycle_1118;236.00;MotorCycle_1118;0;492.76;0.91;0.00;196.46;Bus;;9;108.00
426.00;-330925771#2_1;98.00;11.93;20.00;5.00;172932752#4_1;3.70;0.00;tripinfo_MotorCycle_133;406.00;MotorCycle_133;0;1943.60;1.04;0.00;268.75;Car;;7;133.00
427.00;167457326_1;304.94;13.85;192.00;42.00;317766697#1_1;1.95;0.00;tripinfo_Car_1155;235.00;Car_1155;0;501.01;1.06;0.00;200.19;MotorCycle;;9;106.00
427.00;317371668#1_1;150.53;13.87;405.00;12.00;317371668#1_1;3.70;0.00;tripinfo_Auto_2998;22.00;Auto_2998;0;146.83;1.07;0.00;11.60;Car;;0;0.00
428.00;-330925771#2_1;98.00;10.99;23.00;0.00;172932752#4_1;2.70;0.00;tripinfo_Car_194;405.00;Car_194;0;1944.60;1.00;0.00;262.06;Auto;;7;129.00
428.00;173008341#6_1;117.82;13.97;137.00;23.00;330925771#2_1;3.70;0.00;tripinfo_Car_871;291.00;Car_871;0;1757.16;1.01;0.00;163.57;Car;;6;82.00
428.00;167457326_1;304.94;13.45;196.00;46.00;317766697#1_1;3.70;0.00;tripinfo_Car_1156;232.00;Car_1156;0;499.26;0.97;0.00;194.60;Car;;8;103.00
429.00;167457326_1;304.94;13.54;199.00;46.00;317766697#1_1;2.70;0.00;tripinfo_Auto_1175;230.00;Auto_1175;0;500.26;1.10;0.00;197.22;Auto;;5;98.00
429.00;317371668#1_1;150.53;13.08;408.00;13.00;317371668#1_1;1.95;0.00;tripinfo_Auto_3020;21.00;Auto_3020;0;148.58;0.95;0.00;9.62;MotorCycle;;0;0.00
430.00;-36907357#1_1;86.83;11.32;38.00;4.00;167462465_1;3.70;0.00;tripinfo_Bus_261;392.00;Bus_261;0;1939.77;1.13;0.00;268.29;Car;;6;163.00
431.00;-166751738#1_1;130.81;12.65;0.00;0.00;37555829#0_1;2.70;0.00;tripinfo_Car_3;431.00;Car_3;0;1639.90;1.08;0.00;320.05;Auto;;3;241.00
431.00;167457326_1;304.94;14.06;202.00;45.00;317766697#1_1;2.70;0.00;tripinfo_Auto_1200;229.00;Auto_1200;0;500.26;1.14;0.00;196.59;Auto;;7;100.00
432.00;-36907357#1_1;86.83;11.01;24.00;2.00;167462465_1;1.95;0.00;tripinfo_MotorCycle_183;408.00;MotorCycle_183;0;1941.52;1.08;0.00;278.33;MotorCycle;;6;170.00
432.00;167457326_1;304.94;13.65;205.00;48.00;317766697#1_1;1.95;0.00;tripinfo_Auto_1201;227.00;Auto_1201;0;501.01;1.00;0.00;190.59;MotorCycle;;6;97.00
433.00;-166751738#1_1;130.81;11.50;18.00;13.00;37555829#0_1;3.70;0.00;tripinfo_Auto_49;415.00;Auto_49;0;1638.90;0.85;0.00;272.38;Car;;3;212.00
433.00;-36907357#1_1;86.83;10.55;27.00;4.00;167462465_1;2.70;0.00;tripinfo_Bus_192;406.00;Bus_192;0;1940.77;1.10;0.00;278.32;Auto;;6;164.00
433.00;167457326_1;304.94;14.29;209.00;46.00;317766697#1_1;3.70;0.00;tripinfo_MotorCycle_1245;224.00;MotorCycle_1245;0;499.26;1.10;0.00;191.08;Car;;6;97.00
434.00;167584712_1;145.02;13.44;32.00;3.00;-358333263#1_1;3.70;0.00;tripinfo_Bus_229;402.00;Bus_229;0;2003.16;0.99;0.00;266.64;Car;;5;167.00
435.00;167457326_1;304.94;14.61;213.00;48.00;317766697#1_1;3.70;0.00;tripinfo_Auto_1260;222.00;Auto_1260;0;499.26;1.13;0.00;189.54;Car;;6;97.00
435.00;317371668#1_1;150.53;11.87;411.00;15.00;317371668#1_1;2.70;0.00;tripinfo_Auto_3032;24.00;Auto_3032;0;147.83;0.86;0.00;10.76;Auto;;0;0.00
436.00;-166751738#1_1;130.81;12.05;24.00;12.00;37555829#0_1;10.20;0.00;tripinfo_Auto_100;412.00;Auto_100;0;1632.40;1.07;0.00;298.82;Bus;;3;204.00
436.00;167584712_1;145.02;13.12;36.00;2.00;-358333263#1_1;3.70;0.00;tripinfo_Car_256;400.00;Car_256;0;2003.16;0.96;0.00;259.92;Car;;5;163.00
436.00;167457326_1;304.94;14.19;216.00;49.00;317766697#1_1;2.70;0.00;tripinfo_Auto_1272;220.00;Auto_1272;0;500.26;1.03;0.00;184.48;Auto;;6;93.00
437.00;36897741#0_1;60.96;9.47;180.00;22.00;167456697_1;2.70;0.00;tripinfo_Bus_1211;257.00;Bus_1211;0;383.46;0.99;0.00;227.95;Auto;;5;137.00
437.00;317371668#1_1;150.53;12.93;415.00;19.00;317371668#1_1;3.70;0.00;tripinfo_Auto_3033;22.00;Auto_3033;0;146.83;0.95;0.00;10.36;Car;;0;0.00
438.00;-166751738#1_1;130.81;12.85;27.00;15.00;37555829#0_1;1.95;0.00;tripinfo_Auto_101;411.00;Auto_101;0;1640.65;0.96;0.00;284.16;MotorCycle;;3;201.00
438.00;167584712_1;145.02;14.12;46.00;10.00;-358333263#1_1;1.95;0.00;tripinfo_MotorCycle_277;392.00;MotorCycle_277;0;2004.91;1.21;0.00;271.77;MotorCycle;;6;165.00
438.00;167457326_1;304.94;12.77;219.00;52.00;317766697#1_1;1.95;0.00;tripinfo_Auto_1273;219.00;Auto_1273;0;501.01;0.94;0.00;180.11;MotorCycle;;7;94.00
439.00;-166751738#1_1;130.81;13.07;30.00;16.00;37555829#0_1;1.95;0.00;tripinfo_Auto_126;409.00;Auto_126;0;1640.65;1.03;0.00;291.40;MotorCycle;;3;198.00
439.00;173008341#6_1;117.82;11.98;140.00;23.00;330925771#2_1;2.70;0.00;tripinfo_MotorCycle_897;299.00;MotorCycle_897;0;1758.16;0.88;0.00;152.39;Auto;;5;76.00
439.00;36897741#0_1;60.96;9.61;183.00;24.00;167456697_1;2.70;0.00;tripinfo_MotorCycle_1220;256.00;MotorCycle_1220;0;383.46;0.89;0.00;223.46;Auto;;5;135.00
439.00;167457326_1;304.94;12.75;222.00;54.00;317766697#1_1;2.70;0.00;tripinfo_MotorCycle_1283;217.00;MotorCycle_1283;0;500.26;0.94;0.00;178.22;Auto;;6;91.00
440.00;-166751738#1_1;130.81;12.74;34.00;19.00;37555829#0_1;3.70;0.00;tripinfo_MotorCycle_134;406.00;MotorCycle_134;0;1638.90;1.23;0.00;307.44;Car;;3;195.00
440.00;36897741#0_1;60.96;9.15;187.00;28.00;167456697_1;3.70;0.00;tripinfo_MotorCycle_1221;253.00;MotorCycle_1221;0;382.46;0.97;0.00;223.55;Car;;5;133.00
441.00;173008341#6_1;117.82;13.55;143.00;20.00;330925771#2_1;1.95;0.00;tripinfo_MotorCycle_941;298.00;MotorCycle_941;0;1758.91;1.00;0.00;169.15;MotorCycle;;5;75.00
441.00;167457326_1;304.94;12.13;226.00;58.00;317766697#1_1;3.70;0.00;tripinfo_MotorCycle_1284;215.00;MotorCycle_1284;0;499.26;0.89;0.00;174.40;Car;;6;92.00
441.00;317371668#1_1;150.53;11.92;418.00;17.00;317371668#1_1;2.70;0.00;tripinfo_Auto_3067;23.00;Auto_3067;0;147.83;1.17;0.00;13.63;Auto;;0;0.00
442.00;-166751738#1_1;130.81;12.73;40.00;23.00;37555829#0_1;10.20;0.00;tripinfo_Auto_148;402.00;Auto_148;0;1632.40;0.97;0.00;276.93;Bus;;3;184.00
444.00;-166751738#1_1;130.81;13.47;43.00;26.00;37555829#0_1;1.95;0.00;tripinfo_Auto_149;401.00;Auto_149;0;1640.65;1.04;0.00;284.51;MotorCycle;;4;183.00
444.00;317371668#1_1;150.53;13.15;422.00;21.00;317371668#1_1;3.70;0.00;tripinfo_Auto_3068;22.00;Auto_3068;0;146.83;1.11;0.00;12.03;Car;;0;0.00
445.00;-166751738#1_1;130.81;12.23;53.00;33.00;37555829#0_1;1.95;0.00;tripinfo_MotorCycle_171;392.00;MotorCycle_171;0;1640.65;0.90;0.00;257.50;MotorCycle;;3;174.00
446.00;-166751738#1_1;130.81;12.94;55.00;34.00;37555829#0_1;1.95;0.00;tripinfo_Car_178;391.00;Car_178;0;1640.65;1.08;0.00;279.28;MotorCycle;;4;176.00
446.00;335563875#0_1;147.10;12.85;49.00;0.00;36907357#1_1;10.20;0.00;tripinfo_Car_368;397.00;Car_368;0;1789.48;1.14;0.00;282.16;Bus;;6;135.00
446.00;173008341#6_1;117.82;11.52;147.00;24.00;330925771#2_1;3.70;0.00;tripinfo_MotorCycle_942;299.00;MotorCycle_942;0;1757.16;0.83;0.00;144.11;Car;;5;70.00
448.00;-166751738#1_1;130.81;11.16;62.00;39.00;37555829#0_1;2.70;0.00;tripinfo_MotorCycle_199;386.00;MotorCycle_199;0;1639.90;0.83;0.00;239.56;Auto;;3;166.00
448.00;335563875#0_1;147.10;13.87;52.00;3.00;36907357#1_1;1.95;0.00;tripinfo_Car_369;396.00;Car_369;0;1797.73;1.02;0.00;266.44;MotorCycle;;6;147.00
449.00;-166751738#1_1;130.81;11.98;65.00;42.00;37555829#0_1;1.95;0.00;tripinfo_MotorCycle_200;384.00;MotorCycle_200;0;1640.65;0.95;0.00;256.53;MotorCycle;;3;165.00
449.00;317371668#1_1;150.53;12.27;425.00;21.00;317371668#1_1;2.70;0.00;tripinfo_MotorCycle_3089;24.00;MotorCycle_3089;0;147.83;0.96;0.00;12.50;Auto;;0;0.00
451.00;-166751738#1_1;130.81;12.42;72.00;38.00;37555829#0_1;3.70;0.00;tripinfo_MotorCycle_265;379.00;MotorCycle_265;0;1638.90;0.96;0.00;253.22;Car;;3;164.00
451.00;317371668#1_1;150.53;12.65;428.00;24.00;317371668#1_1;1.95;0.00;tripinfo_MotorCycle_3090;23.00;MotorCycle_3090;0;148.58;1.13;0.00;12.87;MotorCycle;;0;0.00
452.00;-166751738#1_1;130.81;12.61;75.00;37.00;37555829#0_1;2.70;0.00;tripinfo_Bus_298;377.00;Bus_298;0;1639.90;0.98;0.00;253.96;Auto;;3;161.00
454.00;-166751738#1_1;130.81;13.37;79.00;41.00;37555829#0_1;1.95;0.00;tripinfo_Bus_299;375.00;Bus_299;0;1640.65;1.16;0.00;269.89;MotorCycle;;2;159.00
455.00;-166751738#1_1;130.81;12.30;97.00;48.00;37555829#0_1;2.70;0.00;tripinfo_Auto_373;358.00;Auto_373;0;1639.90;0.91;0.00;224.89;Auto;;2;144.00
455.00;317371668#1_1;150.53;12.71;431.00;26.00;317371668#1_1;2.70;0.00;tripinfo_Auto_3105;24.00;Auto_3105;0;147.83;1.02;0.00;12.84;Auto;;0;0.00
456.00;317371668#1_1;150.53;12.34;434.00;29.00;317371668#1_1;1.95;0.00;tripinfo_Auto_3106;22.00;Auto_3106;0;148.58;1.01;0.00;11.31;MotorCycle;;0;0.00
457.00;-166800604#5_1;282.77;13.92;22.00;8.00;-167456093_1;3.70;0.00;tripinfo_MotorCycle_113;435.00;MotorCycle_113;0;3004.11;1.01;0.00;218.65;Car;;4;119.00
458.00;-330925771#2_1;98.00;11.71;28.00;0.00;172932752#4_1;3.70;0.00;tripinfo_Bus_224;430.00;Bus_224;0;1943.60;1.02;0.00;289.55;Car;;8;150.00
459.00;-166800604#5_1;282.77;13.85;10.00;0.00;-167456093_1;2.70;0.00;tripinfo_MotorCycle_81;449.00;MotorCycle_81;0;3005.11;1.00;0.00;230.54;Auto;;4;120.00
460.00;-330925771#2_1;98.00;10.73;31.00;2.00;172932752#4_1;2.70;0.00;tripinfo_Car_231;429.00;Car_231;0;1944.60;1.14;0.00;303.90;Auto;;7;150.00
460.00;317371668#1_1;150.53;13.20;438.00;32.00;317371668#1_1;3.70;0.00;tripinfo_Bus_3115;22.00;Bus_3115;0;146.83;0.96;0.00;10.84;Car;;0;0.00
461.00;-166800604#5_1;282.77;13.98;25.00;10.00;-167456093_1;1.95;0.00;tripinfo_Car_129;436.00;Car_129;0;3005.86;1.01;0.00;218.75;MotorCycle;;4;110.00
463.00;36897741#0_1;60.96;9.62;190.00;30.00;167456697_1;1.95;0.00;tripinfo_Car_1232;273.00;Car_1232;0;384.21;1.01;0.00;244.56;MotorCycle;;6;143.00
464.00;-166800604#5_1;282.77;12.26;16.00;4.00;-167456093_1;1.95;0.00;tripinfo_Bus_97;448.00;Bus_97;0;3005.86;0.91;0.00;206.83;MotorCycle;;4;110.00
464.00;317371668#1_1;150.53;12.51;442.00;31.00;317371668#1_1;2.70;0.00;tripinfo_Bus_3150;22.00;Bus_3150;0;147.83;0.98;0.00;11.14;Auto;;0;0.00
465.00;36897741#0_1;60.96;10.36;192.00;31.00;167456697_1;1.95;0.00;tripinfo_Car_1238;273.00;Car_1238;0;384.21;0.97;0.00;242.73;MotorCycle;;7;145.00
467.00;36897741#0_1;60.96;9.46;196.00;28.00;167456697_1;2.70;0.00;tripinfo_MotorCycle_1282;271.00;MotorCycle_1282;0;383.46;1.01;0.00;242.30;Auto;;7;139.00
469.00;36897741#0_1;60.96;10.67;199.00;29.00;167456697_1;1.95;0.00;tripinfo_Auto_1299;270.00;Auto_1299;0;384.21;1.00;0.00;240.75;MotorCycle;;7;133.00
469.00;317371668#1_1;150.53;11.09;446.00;35.00;317371668#1_1;3.70;0.00;tripinfo_Bus_3151;23.00;Bus_3151;0;146.83;0.82;0.00;9.59;Car;;0;0.00
471.00;167457326_1;304.94;14.89;229.00;56.00;317766697#1_1;1.95;0.00;tripinfo_Car_1315;242.00;Car_1315;0;501.01;1.10;0.00;208.42;MotorCycle;;7;114.00
471.00;36897741#0_1;60.96;9.52;202.00;17.00;167456697_1;2.70;0.00;tripinfo_MotorCycle_1414;269.00;MotorCycle_1414;0;383.46;0.87;0.00;235.17;Auto;;5;132.00
473.00;-36907357#1_1;86.83;12.39;30.00;7.00;167462465_1;1.95;0.00;tripinfo_Bus_193;443.00;Bus_193;0;1941.52;1.07;0.00;311.64;MotorCycle;;7;210.00
473.00;36897741#0_1;60.96;9.55;205.00;20.00;167456697_1;1.95;0.00;tripinfo_MotorCycle_1415;268.00;MotorCycle_1415;0;384.21;0.71;0.00;226.78;MotorCycle;;5;127.00
474.00;36897741#0_1;60.96;9.74;207.00;6.00;167456697_1;1.95;0.00;tripinfo_MotorCycle_1518;267.00;MotorCycle_1518;0;384.21;1.01;0.00;238.27;MotorCycle;;6;128.00
474.00;317371668#1_1;150.53;11.91;449.00;37.00;317371668#1_1;2.70;0.00;tripinfo_Bus_3161;25.00;Bus_3161;0;147.83;1.08;0.00;14.77;Auto;;0;0.00
476.00;167457326_1;304.94;13.80;233.00;57.00;317766697#1_1;2.70;0.00;tripinfo_Auto_1336;243.00;Auto_1336;0;500.26;1.01;0.00;206.51;Auto;;6;110.00
476.00;36897741#0_1;60.96;9.59;211.00;6.00;167456697_1;2.70;0.00;tripinfo_MotorCycle_1565;265.00;MotorCycle_1565;0;383.46;0.93;0.00;233.76;Auto;;5;121.00
476.00;317371668#1_1;150.53;12.68;452.00;34.00;317371668#1_1;1.95;0.00;tripinfo_Bus_3202;24.00;Bus_3202;0;148.58;1.16;0.00;13.98;MotorCycle;;1;1.00
477.00;-36907357#1_1;86.83;11.06;73.00;0.00;167462465_1;2.70;0.00;tripinfo_Car_544;404.00;Car_544;0;1940.77;1.01;0.00;265.40;Auto;;6;159.00
477.00;36897741#0_1;60.96;9.46;214.00;9.00;167456697_1;1.95;0.00;tripinfo_MotorCycle_1566;263.00;MotorCycle_1566;0;384.21;1.08;0.00;236.18;MotorCycle;;4;118.00
477.00;317371668#1_1;150.53;13.30;455.00;34.00;317371668#1_1;1.95;0.00;tripinfo_Car_3233;22.00;Car_3233;0;148.58;1.08;0.00;11.55;MotorCycle;;0;0.00
478.00;317371668#1_1;150.53;13.35;458.00;25.00;317371668#1_1;1.95;0.00;tripinfo_Auto_3331;20.00;Auto_3331;0;148.58;0.98;0.00;9.04;MotorCycle;;0;0.00
479.00;-36907357#1_1;86.83;11.52;76.00;3.00;167462465_1;1.95;0.00;tripinfo_Car_545;403.00;Car_545;0;1941.52;1.04;0.00;268.19;MotorCycle;;6;154.00
479.00;167457326_1;304.94;12.28;236.00;60.00;317766697#1_1;1.95;0.00;tripinfo_Auto_1337;243.00;Auto_1337;0;501.01;0.90;0.00;202.37;MotorCycle;;7;107.00
480.00;-36907357#1_1;86.83;11.25;82.00;8.00;167462465_1;1.95;0.00;tripinfo_Auto_556;398.00;Auto_556;0;1941.52;1.00;0.00;258.12;MotorCycle;;6;150.00
480.00;167457326_1;304.94;13.47;239.00;62.00;317766697#1_1;1.95;0.00;tripinfo_MotorCycle_1346;241.00;MotorCycle_1346;0;501.01;1.04;0.00;205.98;MotorCycle;;8;105.00
481.00;317371668#1_1;150.53;13.75;460.00;24.00;317371668#1_1;1.95;0.00;tripinfo_MotorCycle_3356;21.00;MotorCycle_3356;0;148.58;1.01;0.00;9.93;MotorCycle;;0;0.00
482.00;173008341#6_1;117.82;16.74;150.00;21.00;330925771#2_1;1.95;0.00;tripinfo_MotorCycle_989;332.00;MotorCycle_989;0;1758.91;1.26;0.00;226.87;MotorCycle;;6;119.00
483.00;-167186112#2_1;110.93;3.87;18.00;0.00;-167589230#4_1;2.70;0.00;tripinfo_MotorCycle_161;465.00;MotorCycle_161;0;1494.88;1.08;0.00;356.26;Auto;;4;271.00
485.00;-167186112#2_1;110.93;3.75;23.00;0.00;-167589230#4_1;2.70;0.00;tripinfo_Auto_195;462.00;Auto_195;0;1494.88;0.84;0.00;322.76;Auto;;3;262.00
486.00;-166800604#5_1;282.77;13.25;36.00;13.00;-167456093_1;2.70;0.00;tripinfo_MotorCycle_189;450.00;MotorCycle_189;0;3005.11;0.97;0.00;225.01;Auto;;5;118.00
487.00;-167186112#0_1;81.80;11.18;1.00;0.00;167461555_1;3.70;0.00;tripinfo_Auto_8;486.00;Auto_8;0;1629.42;0.94;0.00;355.99;Car;;4;280.00
487.00;-167186112#2_1;110.93;4.52;27.00;4.00;-167589230#4_1;3.70;0.00;tripinfo_Auto_196;460.00;Auto_196;0;1493.88;1.03;0.00;346.27;Car;;4;268.00
487.00;317371668#1_1;150.53;11.05;464.00;23.00;317371668#1_1;3.70;0.00;tripinfo_Bus_3392;23.00;Bus_3392;0;146.83;0.82;0.00;9.40;Car;;0;0.00
488.00;-166753912#0_1;133.04;13.90;0.00;0.00;166954897#0_0;1.95;0.00;tripinfo_Auto_4;488.00;Auto_4;0;1677.28;1.03;0.00;374.18;MotorCycle;;2;342.00
488.00;-167186112#0_1;81.80;10.92;3.00;1.00;167461555_1;1.95;0.00;tripinfo_MotorCycle_22;485.00;MotorCycle_22;0;1631.17;0.98;0.00;360.57;MotorCycle;;5;276.00
488.00;-166800604#5_1;282.77;14.25;28.00;10.00;-167456093_1;2.70;0.00;tripinfo_Auto_155;460.00;Auto_155;0;3005.11;1.12;0.00;264.98;Auto;;4;138.00
489.00;-166800604#5_1;282.77;14.53;31.00;13.00;-167456093_1;3.70;0.00;tripinfo_Auto_156;458.00;Auto_156;0;3004.11;1.18;0.00;272.73;Car;;5;134.00
490.00;-167186112#0_1;81.80;11.24;9.00;0.00;167461555_1;1.95;0.00;tripinfo_MotorCycle_66;481.00;MotorCycle_66;0;1631.17;0.91;0.00;346.23;MotorCycle;;4;261.00
492.00;-167186112#0_1;81.80;10.87;31.00;0.00;167461555_1;2.70;0.00;tripinfo_MotorCycle_249;461.00;MotorCycle_249;0;1630.42;1.11;0.00;352.58;Auto;;6;226.00
493.00;317371668#1_1;150.53;12.69;468.00;22.00;317371668#1_1;2.70;0.00;tripinfo_Bus_3424;25.00;Bus_3424;0;147.83;1.10;0.00;14.50;Auto;;0;0.00
494.00;-167186112#0_1;81.80;11.17;39.00;0.00;167461555_1;2.70;0.00;tripinfo_MotorCycle_302;455.00;MotorCycle_302;0;1630.42;0.98;0.00;331.01;Auto;;7;211.00
495.00;-167186112#0_1;81.80;11.12;43.00;4.00;167461555_1;3.70;0.00;tripinfo_MotorCycle_303;452.00;MotorCycle_303;0;1629.42;1.04;0.00;335.25;Car;;7;207.00
495.00;331667964#4_1;46.11;14.35;182.00;3.00;37571582#0_1;2.70;0.00;tripinfo_MotorCycle_1362;313.00;MotorCycle_1362;0;558.95;1.05;0.00;274.03;Auto;;11;171.00
496.00;-167186112#2_1;110.93;11.42;30.00;6.00;-167589230#4_1;2.70;0.00;tripinfo_MotorCycle_206;466.00;MotorCycle_206;0;1494.88;1.00;0.00;349.02;Auto;;4;273.00
498.00;-324991740#4_1;235.73;14.07;32.00;13.00;36907635#0_1;2.70;0.00;tripinfo_Bus_167;466.00;Bus_167;0;1739.76;1.03;0.00;342.44;Auto;;8;240.00
498.00;-167186112#2_1;110.93;12.51;34.00;10.00;-167589230#4_1;3.70;0.00;tripinfo_MotorCycle_207;464.00;MotorCycle_207;0;1493.88;0.97;0.00;342.72;Car;;4;270.00
498.00;-167186112#0_1;81.80;11.75;49.00;7.00;167461555_1;10.20;0.00;tripinfo_Bus_332;449.00;Bus_332;0;1622.92;1.01;0.00;328.89;Bus;;6;192.00
498.00;167584712_1;145.02;13.10;52.00;7.00;-358333263#1_1;1.95;0.00;tripinfo_Bus_352;446.00;Bus_352;0;2004.91;0.97;0.00;299.22;MotorCycle;;7;204.00
499.00;-324991740#4_1;235.73;13.88;35.00;13.00;36907635#0_1;1.95;0.00;tripinfo_Auto_182;464.00;Auto_182;0;1740.51;1.03;0.00;340.82;MotorCycle;;9;238.00
499.00;-167186112#2_1;110.93;11.99;37.00;8.00;-167589230#4_1;1.95;0.00;tripinfo_Bus_233;462.00;Bus_233;0;1495.63;1.15;0.00;360.28;MotorCycle;;4;269.00
499.00;167457326_1;304.94;16.36;243.00;66.00;317766697#1_1;3.70;0.00;tripinfo_MotorCycle_1347;256.00;MotorCycle_1347;0;499.26;1.18;0.00;225.10;Car;;9;115.00
499.00;36897741#0_1;60.96;11.17;216.00;9.00;167456697_1;1.95;0.00;tripinfo_Bus_1581;283.00;Bus_1581;0;384.21;1.02;0.00;254.18;MotorCycle;;5;135.00
500.00;-324991740#4_1;235.73;14.64;37.00;13.00;36907635#0_1;1.95;0.00;tripinfo_Auto_204;463.00;Auto_204;0;1740.51;1.07;0.00;344.36;MotorCycle;;11;231.00
500.00;-167186112#0_1;81.80;12.02;53.00;11.00;167461555_1;2.70;0.00;tripinfo_Bus_333;447.00;Bus_333;0;1630.42;0.93;0.00;316.80;Auto;;6;188.00
501.00;167584712_1;145.02;11.23;49.00;4.00;-358333263#1_1;2.70;0.00;tripinfo_Bus_351;452.00;Bus_351;0;2004.16;0.82;0.00;279.24;Auto;;6;192.00
501.00;36897741#0_1;60.96;9.57;220.00;13.00;167456697_1;3.70;0.00;tripinfo_Bus_1582;281.00;Bus_1582;0;382.46;0.88;0.00;248.39;Car;;6;132.00
501.00;317371668#1_1;150.53;11.27;475.00;28.00;317371668#1_1;10.20;0.00;tripinfo_Bus_3429;26.00;Bus_3429;0;140.33;1.00;0.00;15.30;Bus;;0;0.00
